NIRE,Empresa,Município,Month,Year,Type
35500034124,SILVA & CIA.,MARILIA,12,2000,Capital Industria
35500034124,SILVA & CIA.,MARILIA,12,2000,Capital Industria
35300182383,COMPANHIA PIRATININGA DE FORCA E LUZ,CAMPINAS,12,2000,Sociedade por Acoes
35300182391,ESPACIAL S/A.,SAO JOSE DOS CAMPOS,12,2000,Sociedade por Acoes
35300182405,CAS TECNOLOGIA S.A.,SAO PAULO,12,2000,Sociedade por Acoes
35300182413,BOMBRIL MERCOSUL S.A.,SAO BERNARDO DO CAMPO,12,2000,Sociedade por Acoes
35300182421,BIOENERGIA PARTICIPACOES S/A.,SERTAOZINHO,12,2000,Sociedade por Acoes
35300182430,ACPP - ADMINISTRADORA DE CARTAO PRE-PAGO S.A.,SANTANA DE PARNAIBA,12,2000,Sociedade por Acoes
35300182448,MAXIMA COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS,SAO PAULO,12,2000,Sociedade por Acoes
35300182456,INTERNATIONAL COMPONENT SUPPLY S.A.,CAJAMAR,12,2000,Sociedade por Acoes
35300182464,NANOMONDO S/A,SAO PAULO,12,2000,Sociedade por Acoes
35300182472,COMPANHIA BRASILEIRA DE LATAS,SAO PAULO,12,2000,Sociedade por Acoes
35300182481,AGEO NORTE TERMINAIS E ARMAZENS GERAIS S.A.,SANTOS,12,2000,Sociedade por Acoes
35300182499,DBN ADMINISTRACAO E PARTICIPACOES S/A,SAO PAULO,12,2000,Sociedade por Acoes
35300182502,ESTRUTURA. NET S.A.,SAO PAULO,12,2000,Sociedade por Acoes
35300182511,M5 INDUSTRIA E COMERCIO S.A.,SAO PAULO,12,2000,Sociedade por Acoes
35300182529,JEWEL BRASIL S.A.,SAO PAULO,12,2000,Sociedade por Acoes
35300182537,PANTANAL LINHAS AEREAS S.A,SAO PAULO,12,2000,Sociedade por Acoes
35300182545,RIO MARACANA COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS,SAO PAULO,12,2000,Sociedade por Acoes
35300182553,RIO PARNAIBA COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS,SAO PAULO,12,2000,Sociedade por Acoes
35300182561,RIO SAO FRANCISCO COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS,SAO PAULO,12,2000,Sociedade por Acoes
35300182570,RIO CARIOCA COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS.,SAO PAULO,12,2000,Sociedade por Acoes
35300182588,RIO JURUA COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS.,SAO PAULO,12,2000,Sociedade por Acoes
35300182596,RIO TIETE COMPANHIA SECURITIZADORA DE CREDITOS,SAO PAULO,12,2000,Sociedade por Acoes
35300182600,RIO POTANGI COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS.,SAO PAULO,12,2000,Sociedade por Acoes
35300182618,RIO PARAIBUNA COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS.,SAO PAULO,12,2000,Sociedade por Acoes
35300182626,RIO JAPURA COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS,SAO PAULO,12,2000,Sociedade por Acoes
35300182634,RIO AMAZONAS COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS,SAO PAULO,12,2000,Sociedade por Acoes
35300182642,RIO NERO INTERMEDIACOES E PARTICIPACOES S/A.,SAO PAULO,12,2000,Sociedade por Acoes
