NIRE,Empresa,Município,Month,Year,Type
35500021243,EDITORA COIMBRA TRAVELHO E CIA.,SAO JOSE DOS CAMPOS,2,1993,Comandita Simple
35500021243,EDITORA COIMBRA TRAVELHO E CIA.,SAO JOSE DOS CAMPOS,2,1993,Comandita Simple
35500027241,"ISABELLA, SOARES BENTO & CIA.",SAO PAULO,2,1993,Capital Industria
35500027241,"ISABELLA, SOARES BENTO & CIA.",SAO PAULO,2,1993,Capital Industria
35300135601,CIA MANUFATUREIRA AUXILIAR,SAO PAULO,2,1993,Sociedade por Acoes
35300135610,MISISSIPI RIVER S/A.,SAO PAULO,2,1993,Sociedade por Acoes
35300135628,AGRA COMERCIO E PARTICIPACOES S/A,SAO PAULO,2,1993,Sociedade por Acoes
35300135636,COBRAZIL ENGENHARIA E CONSTRUCOES S/A - EM RECUPERACAO JUDICIAL,SAO PAULO,2,1993,Sociedade por Acoes
35300135644,METALURGICA NOVA AMERICANA S/A.,AMERICANA,2,1993,Sociedade por Acoes
35300135652,SATIPEL MINAS INDUSTRIAL S/A,,2,1993,Sociedade por Acoes
35300135695,"AVS SEGURADORA S/A. ""INABILITADA PARA EXERCER ATIVIDADE EMPRESARIAL""",SAO PAULO,2,1993,Sociedade por Acoes
35300526171,COMERCIAL E CEREALISTA SANTA GABRIELA S/A.,BATATAIS,2,1993,Sociedade por Acoes
35300526198,VIA RADIO-1 TELECOMUNICACOES S/A.,SAO PAULO,2,1993,Sociedade por Acoes
35300526333,COMPANHIA QUIMICA INDUSTRIAL DE LAMINADOS,SUZANO,2,1993,Sociedade por Acoes
35400023155,COOPERATIVA DE USUARIOS DE ASSISTENCIA MEDICA DE SAO PAULO.,SAO PAULO,2,1993,Sociedade por Acoes
35300135601,CIA MANUFATUREIRA AUXILIAR,SAO PAULO,2,1993,Sociedade por Acoes
35300135610,MISISSIPI RIVER S/A.,SAO PAULO,2,1993,Sociedade por Acoes
35300135628,AGRA COMERCIO E PARTICIPACOES S/A,SAO PAULO,2,1993,Sociedade por Acoes
35300135636,COBRAZIL ENGENHARIA E CONSTRUCOES S/A - EM RECUPERACAO JUDICIAL,SAO PAULO,2,1993,Sociedade por Acoes
35300135644,METALURGICA NOVA AMERICANA S/A.,AMERICANA,2,1993,Sociedade por Acoes
35300135652,SATIPEL MINAS INDUSTRIAL S/A,,2,1993,Sociedade por Acoes
35300135695,"AVS SEGURADORA S/A. ""INABILITADA PARA EXERCER ATIVIDADE EMPRESARIAL""",SAO PAULO,2,1993,Sociedade por Acoes
35300526171,COMERCIAL E CEREALISTA SANTA GABRIELA S/A.,BATATAIS,2,1993,Sociedade por Acoes
35300526198,VIA RADIO-1 TELECOMUNICACOES S/A.,SAO PAULO,2,1993,Sociedade por Acoes
35300526333,COMPANHIA QUIMICA INDUSTRIAL DE LAMINADOS,SUZANO,2,1993,Sociedade por Acoes
35400023155,COOPERATIVA DE USUARIOS DE ASSISTENCIA MEDICA DE SAO PAULO.,SAO PAULO,2,1993,Sociedade por Acoes
35400023112,COOPERATIVA DOS COLABORADORES DA AERIAL INTERMONATIONAL PUBLICIDADE E PROMOCOES INC S/A,GUARAREMA,2,1993,Cooperativa
35400023121,MULTICOOPER - COOPERATIVA DE TRABALHOS MULTIPLOS DA CAMPINA DO MONTE ALEGRE LTDA.,CAMPINA DO MONTE ALEGRE,2,1993,Cooperativa
35400023139,COOPERATIVA DE PRESTACAO DE SERVICOS ODONTOLOGICOS LTDA,INDAIATUBA,2,1993,Cooperativa
35400023147,COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DA SIVAT LTDA,SALTO,2,1993,Cooperativa
35400039906,COOPERVESP - COOPERATIVA DE TRABALHO NAS AREAS DE PORTARIA E SERVICOS MULTIPLOS DO ESTADO DE SAO PAULO,MOGI DAS CRUZES,2,1993,Cooperativa
35400039965,COOPERATIVA DE CASAS POPULARES PRIMEIRA CASA SECCAO METALURGICOS DE MAIRINQUE,,2,1993,Cooperativa
35400023112,COOPERATIVA DOS COLABORADORES DA AERIAL INTERMONATIONAL PUBLICIDADE E PROMOCOES INC S/A,GUARAREMA,2,1993,Cooperativa
35400023121,MULTICOOPER - COOPERATIVA DE TRABALHOS MULTIPLOS DA CAMPINA DO MONTE ALEGRE LTDA.,CAMPINA DO MONTE ALEGRE,2,1993,Cooperativa
35400023139,COOPERATIVA DE PRESTACAO DE SERVICOS ODONTOLOGICOS LTDA,INDAIATUBA,2,1993,Cooperativa
35400023147,COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DA SIVAT LTDA,SALTO,2,1993,Cooperativa
35400039906,COOPERVESP - COOPERATIVA DE TRABALHO NAS AREAS DE PORTARIA E SERVICOS MULTIPLOS DO ESTADO DE SAO PAULO,MOGI DAS CRUZES,2,1993,Cooperativa
35400039965,COOPERATIVA DE CASAS POPULARES PRIMEIRA CASA SECCAO METALURGICOS DE MAIRINQUE,,2,1993,Cooperativa
35500021251,CONSORCIO PLP PREFORMED,CAJAMAR,2,1993,Consorcio
35500021260,COMPANHIA QUIMICA PRO-FORMULA,SANTANA DE PARNAIBA,2,1993,Consorcio
35500021278,SIEMENS - SERTEP,SAO PAULO,2,1993,Consorcio
35500099625,CONSORCIO ESTATICA-INTERPLAN,SAO PAULO,2,1993,Consorcio
35500021251,CONSORCIO PLP PREFORMED,CAJAMAR,2,1993,Consorcio
35500021260,COMPANHIA QUIMICA PRO-FORMULA,SANTANA DE PARNAIBA,2,1993,Consorcio
35500021278,SIEMENS - SERTEP,SAO PAULO,2,1993,Consorcio
35500099625,CONSORCIO ESTATICA-INTERPLAN,SAO PAULO,2,1993,Consorcio
35500098076,"MITSUI O.S.K. LINES, LTD.,",SAO PAULO,2,1993,Empresa Estrangeira
35500098076,"MITSUI O.S.K. LINES, LTD.,",SAO PAULO,2,1993,Empresa Estrangeira
35110483561,MIRENE M CONCEICAO,RIBEIRÃO PIRES,2,1993,Empresario
35111643821,EUGENIO FLORIANO ERLACHER,SANTA ISABEL,2,1993,Empresario
35112218295,EDBLAND ANTONIO DOS SANTOS,MIRASSOL,2,1993,Empresario
35112218309,MARIA PINHEIRO MIRASSOL,SÃO JOSÉ DO RIO PRETO,2,1993,Empresario
35112218317,JOSE ORLANDO DA SILVA,ITANHAÉM,2,1993,Empresario
35112218325,MARLENE DE FATIMA CHIAVOLONI,RIBEIRÃO BONITO,2,1993,Empresario
35112218333,MARIA DE LOURDES GIMENEZ PEREZ-MAIRIPORA,MAIRIPORÃ,2,1993,Empresario
35112218341,MARILUCY RAYMUNDA DA COSTA,PRAIA GRANDE,2,1993,Empresario
35112218350,RAUL PERDIGAO PACHECO DE TOLEDO SORVETERIA,PRAIA GRANDE,2,1993,Empresario
35112218368,DALILA MOREIRA DE LIMA,CAJATI,2,1993,Empresario
35112218376,ADENANCY DAUDT PEREIRA LANCHONETE,OSASCO,2,1993,Empresario
35112218384,JONAS APARECIDO REIS DE OLIVEIRA,OSASCO,2,1993,Empresario
35112218392,IVANILDA APARECIDA DA SILVA BAR,GUARULHOS,2,1993,Empresario
35112218406,SILVIA HELENA BASILIO,SANTA CRUZ DAS PALMEIRAS,2,1993,Empresario
