NIRE,Empresa,Município,Month,Year,Type
35601680722,"ZUZA CEREAIS EIRELI ""EM RECUPERACAO JUDICIAL""",POMPEIA,11,2017,Grupo
35601689819,ROLF COMERCIO COUNTRY EIRELI,PIRAPOZINHO,11,2017,Grupo
35601809261,FFS LOCACOES E PRODUCAO DE EVENTOS EIRELI,PEREIRA BARRETO,11,2017,Grupo
35601907590,MULT-VIRAS COMPONENTES PARA CALCADOS EIRELI,FRANCA,11,2017,Grupo
35601912313,"FMG COMERCIO DE FERRO LIGAS EIRELI - ""EM RECUPERACAO JUDICIAL""",PIRACICABA,11,2017,Grupo
35601945505,HONG JI CHINA SERVICOS DE VIAGENS E TURISMO EIRELI,SAO PAULO,11,2017,Grupo
35601965344,O TIME ENGENHARIA E ARQUITETURA EIRELI,SAO PAULO,11,2017,Grupo
35601966804,D & S COMERCIAL - EIRELI,SAO PAULO,11,2017,Grupo
35601966821,TRAUFIX MEDICAL PRIME MATERIAIS MEDICOS EIRELI,SAO CAETANO DO SUL,11,2017,Grupo
35601978829,CASA JAGUAR COMERCIO DE DESCARTAVEIS E PRODUTOS DE LIMPEZA EIRELI,JAGUARIUNA,11,2017,Grupo
35601980505,EXECUTIVO ADMINISTRADORA DE BENEFICIOS EIRELI,SAO PAULO,11,2017,Grupo
35601982460,O. C. P. BRASIL DIVISAO GRAFICA EIRELI,BARRA BONITA,11,2017,Grupo
35601990276,JS BRASIL COMERCIO DE BEBIDAS E ALIMENTOS EIRELI,JUNDIAI,11,2017,Grupo
35601990896,INTERIMPORTS IMPORTACAO EXPORTACAO EIRELI,SAO PAULO,11,2017,Grupo
35601992261,SMART AIR SERVICE REFRIGERACAO E COMERCIO EIRELI,INDAIATUBA,11,2017,Grupo
35601998218,ELETROCOM COMERCIO DE MATERIAIS ELETRICOS E CONSTRUCOES ELETRICAS EIRELI,SAO PAULO,11,2017,Grupo
35602006014,TORRES SERV-FESTA PONTO CERTO EIRELI,SAO JOSE DO RIO PRETO,11,2017,Grupo
35602014947,BANHOS APOIO ADMINISTRATIVO EIRELI,RIBEIRAO PRETO,11,2017,Grupo
35602015714,MARCIA MARIA DA SILVA DROGARIA EIRELI,IGARAPAVA,11,2017,Grupo
35602020271,BARBARA RODRIGUES EIRELI,VALINHOS,11,2017,Grupo
35602020327,COSMOTOUR TRANSPORTES EIRELI,COSMOPOLIS,11,2017,Grupo
35602047624,EDINHO P. DA SILVA COMERCIO E CONFECCOES DE ARTIGOS DO VESTUARIO EIRELI,SAO PAULO,11,2017,Grupo
35602050099,LMF VIAGENS E TURISMO EIRELI,TIETE,11,2017,Grupo
35602050277,"PACT APOIO, SERVICOS E COBRANCAS EIRELI",SOROCABA,11,2017,Grupo
35602050285,DOM PATRON CERVEJAS ESPECIAIS EIRELI,SOROCABA,11,2017,Grupo
35602050307,ORTEGA COMERCIO DE ARTEFATOS PLASTICOS EIRELI,SOROCABA,11,2017,Grupo
35602051842,BR NETWORKS PARTICIPACOES EIRELI,SAO PAULO,11,2017,Grupo
35602052067,"TOWER TRAVEL BRASIL VIAGENS, TURISMO E REPRESENTACOES EIRELI",SAO PAULO,11,2017,Grupo
35602052296,"METALURGICA PRIMORFEC - EIRELI ""INABILITADA PARA EXERCER ATIVIDADE EMPRESARIAL""",SAO PAULO,11,2017,Grupo
35602057590,TENNESSE DISTRIBUIDORA DE ALIMENTOS EIRELI,OSASCO,11,2017,Grupo
35602062887,JETTA ARQUITETURA & CONSTRUCOES EIRELI,SAO PAULO,11,2017,Grupo
35602063417,HEXA ESTACIONAMENTOS EIRELI,SAO PAULO,11,2017,Grupo
35602063433,REINA YASMIN COMERCIO DE PAPEIS - EIRELI,SAO PAULO,11,2017,Grupo
35602063531,EME CONSULTORIA E ADMINISTRACAO EIRELI,JUNDIAI,11,2017,Grupo
35602063956,PANOBIANCO ENGENHARIA EIRELI,BAURU,11,2017,Grupo
35602072238,AGUIA BRASIL TRANSPORTES EIRELI,COTIA,11,2017,Grupo
35602084856,L.D.M. BAR E EVENTOS EIRELI,SAO PAULO,11,2017,Grupo
35602084961,CELLOS ASSESSORIA & CONSULTORIA EIRELI,SANTA BARBARA D'OESTE,11,2017,Grupo
35602085089,TUPY TRANSPORTES DE RESIDUOS EIRELI,SAO PAULO,11,2017,Grupo
35602085151,UMEN INDUSTRIA E COMERCIO EIRELI,SAO PAULO,11,2017,Grupo
35602105942,R MARTIN CONSTRUTORA EIRELI,SAO PAULO,11,2017,Grupo
35602106116,"JNK EMPREENDIMENTOS, PARTICIPACOES E INCORPORACOES EIRELI ""EM RECUPERACAO JUDICIAL""",SOROCABA,11,2017,Grupo
35602106167,LA PIMPOLLINA PIZZAS EIRELI,SAO PAULO,11,2017,Grupo
35602106515,VAPT VUPT SP TRANSPORTES EM GERAL - EIRELI,SAO PAULO,11,2017,Grupo
35602106639,K&G COMERCIO DE PECAS SOB ENCOMENDA EIRELI,CAMPINAS,11,2017,Grupo
35602106744,SAFETY TECNOLOGIA EM SEGURANCA EIRELI,CAIEIRAS,11,2017,Grupo
35602107091,DTD DISTRIBUICAO E COURIER EIRELI,BARUERI,11,2017,Grupo
35602107171,PARADA DO GALETO RESTAURANTE EIRELI,SAO PAULO,11,2017,Grupo
35602107350,JOAQUIM FERREIRA VIEIRA NETO EIRELI,ARARAQUARA,11,2017,Grupo
35602107384,R. A. MENENDES TECNOLOGIA EIRELI,SAO PAULO,11,2017,Grupo
35602107597,"TRANSPORTADORA IRMAOS SHINOZAKI EIRELI""INABILITADA PARA EXERCER ATIVIDADE EMPRESARIAL""",SAO PAULO,11,2017,Grupo
35602107601,DELLATEC QUEIMADORES EIRELI,SANTO ANDRE,11,2017,Grupo
35602107635,GASPAR MIUDEZAS EIRELI,SAO PAULO,11,2017,Grupo
35602108241,RESTAURANTE DONA ROSA EIRELI,SAO PAULO,11,2017,Grupo
35602108321,EDITORA ESCOLAR - EIRELI,CAMPO LIMPO PAULISTA,11,2017,Grupo
35602108402,CFM COMERCIO DO MOVEIS E DECORACOES EIRELI,CAMPINAS,11,2017,Grupo
35602108631,EDIMAR FS EMPREITEIRA EIRELI,LIMEIRA,11,2017,Grupo
35602109280,EMBU MADEIRAS E FERRAGENS EIRELI,SAO PAULO,11,2017,Grupo
35602109522,KEEP IT SIMPLE SERVICOS EIRELI,SAO CAETANO DO SUL,11,2017,Grupo
35602112825,TESORSHOP ELETRONICOS EIRELI,CAJAMAR,11,2017,Grupo
35602112833,AUTO SOCORRO OHANA EIRELI,POA,11,2017,Grupo
35602112957,TRANSPORTADORA FRANK GUINDASTES - EIRELI,VARZEA PAULISTA,11,2017,Grupo
35602112973,MERCADO CABRAL EIRELI,SAO PAULO,11,2017,Grupo
35602113023,CRISLEYNE TOMAZ DO AMARAL COMERCIO E MANUFATURA DE CONFECCOES EIRELI,SAO PAULO,11,2017,Grupo
35602113031,HISTOTECH LAMINAS DIDATICAS EIRELI,SAO PAULO,11,2017,Grupo
35602113473,ATELIE TATI NEVES EIRELI,SAO PAULO,11,2017,Grupo
35602113503,TAILORED IDIOMAS EIRELI,SAO PAULO,11,2017,Grupo
35602113546,MFP COMERCIO DE GAS EIRELI,SANTO ANDRE,11,2017,Grupo
35602113821,FERRAZ FILHO ENGENHARIA EIRELI,GUARATINGUETA,11,2017,Grupo
35602113848,HIGINO AUTOMOVEIS EIRELI,SAO PAULO,11,2017,Grupo
35602113881,JOY S COSMETICOS PARA FELICIDADE EIRELI,BARUERI,11,2017,Grupo
35602114054,MAYDAY TECHNOLOGY EIRELI,SAO PAULO,11,2017,Grupo
35602114372,SISTTECH TECNOLOGIA EDUCACIONAL COMERCIO E REPRESENTACAO DE PRODUTOS EIRELI,SAO PAULO,11,2017,Grupo
35602114950,BENEDITO TADEU FAVERO ORGANIZACAO DE EVENTOS EIRELI,CERQUILHO,11,2017,Grupo
35602115107,ACERTY DISTRIBUICAO EIRELI,OSASCO,11,2017,Grupo
35602115158,SEMEL BRASIL EIRELI,SAO PAULO,11,2017,Grupo
35602115336,KONSTRUTECK - LIMPEZA URBANA E LOCACOES EIRELI,ORLANDIA,11,2017,Grupo
35602115417,UTI RECUPERADORA DE IMPLEMENTOS AGRICOLAS EIRELI,SERTAOZINHO,11,2017,Grupo
35602115760,"CLIVAPEC AGROPECUARIA EIRELI ""EM RECUPERACAO JUDICIAL""",PRESIDENTE PRUDENTE,11,2017,Grupo
35602116219,SUPER NOVA TECHNOLOGY EIRELI,BAURU,11,2017,Grupo
35630067910,EMPORIO MINI MERCADO CALIFORNIA EIRELI,SAO PAULO,11,2017,Grupo
35630067936,FUCINHO PRESENTES EIRELI,SAO PAULO,11,2017,Grupo
35630067995,FASHION ONE BIJOUX EIRELI,SAO PAULO,11,2017,Grupo
35630068002,JOAO CARLOS FILIE EIRELI,SAO PAULO,11,2017,Grupo
35630068053,NOVA BARRA FUNDA ALIMENTOS EIRELI,SAO PAULO,11,2017,Grupo
35630068088,J.MIRAGE SERVICOS DE APOIO ADMINISTRATIVO E EMPRESARIAL EIRELI,SAO PAULO,11,2017,Grupo
