NIRE,Empresa,Município,Month,Year,Type
35300138473,SANCO CORRETORA DE SEGUROS S.A.,SANTO ANDRE,4,1994,Sociedade por Acoes
35300138651,DON BOSCO PARTICIPACOES S.A.,SAO PAULO,4,1994,Sociedade por Acoes
35300138660,MAKERLY PARTICIPACOES S.A.,FRANCA,4,1994,Sociedade por Acoes
35300138678,SAMAB - CIA DE COMERCIO DE PAPEL,SAO PAULO,4,1994,Sociedade por Acoes
35300138686,UNIAO SAO JOAO S/A.,ARARAS,4,1994,Sociedade por Acoes
35300138694,NOBRE SEGURADORA DO BRASIL S.A. - EM LIQUIDACAO EXTRAJUDICIAL.,SAO PAULO,4,1994,Sociedade por Acoes
35300138708,B.P.I. COMPANHIA DE INVESTIMENTOS,SAO PAULO,4,1994,Sociedade por Acoes
35300138716,DIAPAR - ADMINSTRACAO E PARTICIPACOES S/A.,SAO PAULO,4,1994,Sociedade por Acoes
35300138724,BANCO HEXABANCO S.A.,SAO PAULO,4,1994,Sociedade por Acoes
35300138732,HSBC FINANCEIRA CREDITO FINANCIAMENTO E INVESTIMENTOS (BRASIL) S/A.,SAO PAULO,4,1994,Sociedade por Acoes
35300138741,HSBC ASSET FINANCE (BRASIL) ARRENDAMENTO MERCANTIL S/A.,SAO PAULO,4,1994,Sociedade por Acoes
35300138759,INTEGRIS S.A.,SAO PAULO,4,1994,Sociedade por Acoes
35300138767,BRADESCO-KIRTON CORRETORA DE CAMBIO S.A.,SAO PAULO,4,1994,Sociedade por Acoes
35300138783,MONYTEL S.A.,COTIA,4,1994,Sociedade por Acoes
35300138791,BETSALOAN ADMINISTRACAO E PARTICIPACOES S/A,SAO PAULO,4,1994,Sociedade por Acoes
35300138813,NORDEQ INDUSTRIAL S.A.,SAO PAULO,4,1994,Sociedade por Acoes
35300138821,ANAMED EQUIPAMENTOS S/A,SAO PAULO,4,1994,Sociedade por Acoes
35300138830,HSBC FINANCE (BRASIL) S.A. - BANCO MULTIPLO,SAO PAULO,4,1994,Sociedade por Acoes
35300138848,EXALL ALUMINIO S A,PINDAMONHANGABA,4,1994,Sociedade por Acoes
35300138856,FABER-CASTELL PROJETOS IMOBILIARIOS S.A.,SAO CARLOS,4,1994,Sociedade por Acoes
35300138864,UNIONPAPER S/A INDUSTRIA DE PAPEL E PAPELAO.,SAO PAULO,4,1994,Sociedade por Acoes
35300526422,CRUZEIRO DO SUL INDUSTRIA TEXTIL S/A,AMERICANA,4,1994,Sociedade por Acoes
35300526449,SANTISTA INDUSTRIA TEXTIL DO NORDESTE S.A.,,4,1994,Sociedade por Acoes
35400024437,COOPERATIVA HABITACIONAL NIZE REBELLO DA BAIXADA SANTISTA,SANTOS,4,1994,Cooperativa
35400024445,COOPERBRINQ - COOPERATIVA DOS TRABALHADORES DO SETOR DE BRINQUEDOS,SUMARE,4,1994,Cooperativa
35400024453,UNIPSICO DE CRUZEIRO COOPERATIVA DE TRABALHO EM PSICOLOGIA,CRUZEIRO,4,1994,Cooperativa
35400024461,COOPERATIVA DOS EXTRATORES DE MINERIOS DE RIBEIRAO PRETO LTDA.,RIBEIRAO PRETO,4,1994,Cooperativa
35400024470,COOPERATIVA HABITACIONAL DE VALINHOS,VALINHOS,4,1994,Cooperativa
35400024488,COOPERATIVA DE SERVICOS MEDICOS ODONTOLOGICOS E PARAMEDICOS DE AMERICANA E REGIAO LTDA.,AMERICANA,4,1994,Cooperativa
35400024500,COOPERATIVA EDUCACIONAL DE LEME,LEME,4,1994,Cooperativa
