NIRE,Empresa,Município,Month,Year,Type
35300620470,GRC HOLDING S.A.,SAO PAULO,8,2023,Sociedade por Acoes
35300620488,GR WATER SOLUTIONS COINVESTIMENTO S.A,SAO PAULO,8,2023,Sociedade por Acoes
35300620496,HOLDING DATA LAWYER S.A.,SAO PAULO,8,2023,Sociedade por Acoes
35300620500,WTMW GESTORA DE ATIVOS E OPORTUNIDADES S/A,SAO PAULO,8,2023,Sociedade por Acoes
35300620518,MASSARI COMERCIALIZADORA DE ENERGIA S.A.,SAO PAULO,8,2023,Sociedade por Acoes
35300620526,AG-42 PARTICIPACOES S.A.,SAO PAULO,8,2023,Sociedade por Acoes
35300620534,MONTE BELO S.A.,SAO PAULO,8,2023,Sociedade por Acoes
35300620542,PIXCRED SOCIEDADE DE CREDITO DIRETO S.A.,SAO PAULO,8,2023,Sociedade por Acoes
35300620551,"ALL MOTORS, IMPORTACAO, EXPORTACAO E REPRESENTACAO S A",PIRASSUNUNGA,8,2023,Sociedade por Acoes
35300620569,ADD SOLUTION S/A,SAO JOSE DO RIO PRETO,8,2023,Sociedade por Acoes
35300620593,VIVANT PARTICIPACOES S.A.,SAO PAULO,8,2023,Sociedade por Acoes
35300620607,SANTE SERVICOS DE SAUDE E GESTAO S.A.,BARUERI,8,2023,Sociedade por Acoes
35300620615,OMEGA DESENVOLVIMENTO DE ENERGIA 26 S.A,SAO PAULO,8,2023,Sociedade por Acoes
35300620623,OMEGA DESENVOLVIMENTO DE ENERGIA 27 S.A,SAO PAULO,8,2023,Sociedade por Acoes
35300620631,TIGRE HOLDING ADMINISTRACAO E PARTICIPACOES S.A.,BARUERI,8,2023,Sociedade por Acoes
35300620640,OMEGA DESENVOLVIMENTO DE ENERGIA 28 S.A,SAO PAULO,8,2023,Sociedade por Acoes
35300620658,USINA FARTURA S.A.,CAMPINAS,8,2023,Sociedade por Acoes
35300620666,GHM PARTICIPACOES S/A,SAO PAULO,8,2023,Sociedade por Acoes
35300620674,MALU PARTICIPACOES E EMPREENDIMENTOS S/A,SAO PAULO,8,2023,Sociedade por Acoes
35300620682,EVERTEC BRASIL INFORMATICA S.A.,SAO PAULO,8,2023,Sociedade por Acoes
35300620691,NOVVO EMPREENDIMENTOS IMOBILIARIOS S.A.,SAO PAULO,8,2023,Sociedade por Acoes
35300620704,GUYS PARTICIPACOES S.A.,SAO PAULO,8,2023,Sociedade por Acoes
35300620712,NOVA IBO PARTICIPACOES S.A.,SAO PAULO,8,2023,Sociedade por Acoes
35300620721,UNIQUE INSTITUICAO DE PAGAMENTOS ELETRONICOS S.A.,SAO PAULO,8,2023,Sociedade por Acoes
35300620739,GRUPO INFINITY PARTICIPACOES S.A.,SAO PAULO,8,2023,Sociedade por Acoes
35300620747,RC INVESTIMENTOS E PARTICIPACOES S.A.,BARUERI,8,2023,Sociedade por Acoes
35300620755,BPGM ROQUE PETRONI EMPREENDIMENTOS E PARTICIPACOES S.A.,SAO PAULO,8,2023,Sociedade por Acoes
35300620763,CREIO TECNOLOGIA S.A.,SAO PAULO,8,2023,Sociedade por Acoes
35300620771,FARTURA EMPREENDIMENTOS E PARTICIPACOES S.A.,SAO PAULO,8,2023,Sociedade por Acoes
35300620780,VMX4 ADMINISTRACAO DE BENS PROPRIOS S/A,SERTAOZINHO,8,2023,Sociedade por Acoes
35300620798,FORTUNA EMPREENDIMENTOS E PARTICIPACOES S.A.,SAO PAULO,8,2023,Sociedade por Acoes
35300620801,MOVER SECURITIZADORA S.A.,SAO PAULO,8,2023,Sociedade por Acoes
35300620810,LEAVENING PARTICIPACOES S/A,MARILIA,8,2023,Sociedade por Acoes
35300620828,MPRS GROUP S/A.,SAO PAULO,8,2023,Sociedade por Acoes
35300620836,ANTTECIPE ASSESSORIA E CONSULTORIA FINANCEIRA S.A.,SAO PAULO,8,2023,Sociedade por Acoes
35300620844,FORBS BANK SOCIEDADE ANONIMA (S.A.),SAO PAULO,8,2023,Sociedade por Acoes
35300620852,MONTEMOR BIS EMPREENDIMENTO IMOBILIARIO - SPE S/A,SAO PAULO,8,2023,Sociedade por Acoes
35300620861,GRUPO HANAYA S.A.,SAO PAULO,8,2023,Sociedade por Acoes
35300620879,AI PESQUISA E DESENVOLVIMENTO S.A,SANTANA DE PARNAIBA,8,2023,Sociedade por Acoes
35300620887,HERA SP PARTICICOES SA,SAO PAULO,8,2023,Sociedade por Acoes
35300620895,SP40 COMUNICACOES S/A,SAO PAULO,8,2023,Sociedade por Acoes
35300620909,CHL LVIII INCORPORACOES S/A,SAO PAULO,8,2023,Sociedade por Acoes
35300620917,BPG BSB EMPREENDIMENTOS E PARTICIPACOES S.A.,SAO PAULO,8,2023,Sociedade por Acoes
35300620925,CALENDULA SP PARTICIPACOES SA,SAO PAULO,8,2023,Sociedade por Acoes
35300620933,LEMAGA CONSULTORIA S.A,SAO PAULO,8,2023,Sociedade por Acoes
35300620941,AVERE PARTICIPACOES S.A.,SAO JOSE DOS CAMPOS,8,2023,Sociedade por Acoes
35300620950,TVD HOLDING ADMINISTRACAO E PARTICIPACOES S/A,TABOAO DA SERRA,8,2023,Sociedade por Acoes
35300620968,LUZ DE AGUDOS SPE S.A.,AGUDOS,8,2023,Sociedade por Acoes
35300620976,PRIME CIA SECURITIZADORA DE ATIVOS S/A,SANTA BARBARA D'OESTE,8,2023,Sociedade por Acoes
35300620984,RENCO PARTICIPACOES SOCIETARIAS S.A.,SAO PAULO,8,2023,Sociedade por Acoes
35300620992,EVENEPOL PARTICIPACOES SOCIETARIAS S.A.,SAO PAULO,8,2023,Sociedade por Acoes
