NIRE,Empresa,Município,Month,Year,Type
35603071120,RENOVA DISTRIBUIDORA DE MERCADORIAS EM GERAL EIRELI,SAO PAULO,5,2020,Grupo
35603086968,ENZILABOR PRODUTOS LABORATORIAIS E HOSPITALARES EIRELI,SAO PAULO,5,2020,Grupo
35603088693,RRJUNIOR ADMINISTRACAO DE BENS E PARTICIPACOES EIRELI,OLIMPIA,5,2020,Grupo
35603093476,ALFA SILVA CONSTRUTORA - EIRELI,ILHABELA,5,2020,Grupo
35603093522,SAID AL SUKKARI EIRELI,SAO JOSE DOS CAMPOS,5,2020,Grupo
35603097650,BEM - SERVICOS DE COBRANCAS EIRELI,PRESIDENTE PRUDENTE,5,2020,Grupo
35603100448,R.S. COSTA MINERAIS DO BRASIL EIRELI,GUARULHOS,5,2020,Grupo
35603106322,LOS MOLINOS EVENTOS EIRELI,SAO PAULO,5,2020,Grupo
35603112209,SUMMER MODAS MAGAZINE EIRELI,ITANHAEM,5,2020,Grupo
35603120899,JOLOG TRANSPORTES EXPRESS EIRELI,SAO PAULO,5,2020,Grupo
35603126013,LUSE ENGENHARIA EIRELI,SAO PAULO,5,2020,Grupo
35603126021,RSD COMERCIO DE AUTO PECAS EIRELI,SAO PAULO,5,2020,Grupo
35603126196,"CHIAVARI EXPORT INDUSTRIA , COMERCIO, IMPORTACAO E EXPORTACAO DE MOVEIS EIRELI",SAO PAULO,5,2020,Grupo
35603126242,"STUDIO MARIA MADALENA, EMBELEZAMENTO CORPORAL - EIRELI",SAO PAULO,5,2020,Grupo
35603126293,SEMPRE DONUTS CONFEITARIA E EVENTOS EIRELI,SAO PAULO,5,2020,Grupo
35603126561,TUDO ARRUMADO UTILIDADES DOMESTICAS EIRELI,SAO PAULO,5,2020,Grupo
35603126749,COOPERMOTA TRR-TRANSPORTE E COM. DE LUBRIFICANTES EIRELI RELI,PALMITAL,5,2020,Grupo
35603126943,EMPRESA BRASILEIRA DE CARTOES START BANK EIRELI,BERTIOGA,5,2020,Grupo
