NIRE,Empresa,Município,Month,Year,Type
35601048708,MARCOS BORGES FRIACA EIRELI,CAMPINAS,11,2015,Grupo
35601133446,VARICODA REPRESENTACOES - EIRELI,ITAPETININGA,11,2015,Grupo
35601133608,BELLPAR REFRESCOS - EIRELI,CONCHAS,11,2015,Grupo
35601138588,"CARMO TRANSPORTES, CONSTRUCOES E LOCACOES EIRELI",FERNANDOPOLIS,11,2015,Grupo
35601140043,MAXI FOODS DISTRIBUIDORA DE PRODUTOS ALIMENTICIOS EIRELI,PIRACICABA,11,2015,Grupo
35601179985,CORAX SERVICOS E COMERCIO DE MATERIAL DE SEGURANCA - EIRELI,OSASCO,11,2015,Grupo
35601180134,PROSP EMPRESARIAL COBRANCAS - EIRELI,SANTANA DE PARNAIBA,11,2015,Grupo
35601180177,FACULDADES INTEGRADAS POTENCIAL EIRELI,COTIA,11,2015,Grupo
35601193341,BEIJAMOR COMERCIO DE ROUPAS EIRELI,SAO PAULO,11,2015,Grupo
35601197258,2 K COMERCIO DE AVIAMENTOS EIRELI,SAO PAULO,11,2015,Grupo
35601199285,"CAF CONSTRUCOES E ESQUADRIAS METALICAS EIRELI ""INABILITADA PARA EXERCER ATIVIDADE EMPRESARIAL""",SAO PAULO,11,2015,Grupo
35601209558,ROUEN EMPREENDIMENTOS E PARTICIPACOES EIRELI,SAO PAULO,11,2015,Grupo
35601209850,ETAG - ROTULOS E ETIQUETAS EIRELI,SAO PAULO,11,2015,Grupo
35601209931,PAPA PECA COMERCIO DE AUTO PECAS EIRELI,SAO PAULO,11,2015,Grupo
35601209981,ABA COMERCIO DE COSMETICOS EIRELI,SAO PAULO,11,2015,Grupo
35601210254,VILLAR BRASIL INSTALACOES ELETRICAS - EIRELI,SAO PAULO,11,2015,Grupo
35601210564,OLINPAR PARTICIPACOES EIRELI,SAO PAULO,11,2015,Grupo
35601210670,JO ESTILO MODAS EIRELI,SAO PAULO,11,2015,Grupo
35601218174,RS E PGP COSERTOS E MANUTENCAO COMERCIO DE EMBALAGENS EIRELI,SAO PAULO,11,2015,Grupo
