NIRE,Empresa,Município,Month,Year,Type
35110885201,LUIZA APARECIDA DE ARAUJO,SUZANO,2,1991,Empresario
35110885235,FERNANDO WERNECK SERVIÇOS,SÃO CARLOS,2,1991,Empresario
35110885243,MARCIO MAGDALENA,PRESIDENTE EPITÁCIO,2,1991,Empresario
35110885278,CLARICE APARECIDA LONGO,JAÚ,2,1991,Empresario
35110885286,REYNALDO APARECIDO ALVES,BARRA BONITA,2,1991,Empresario
35110885341,MATEUS ALVES DE MELO PAULINIA,,2,1991,Empresario
35110885359,JOSE FRANCISCO DA SILVA PAULINIA,,2,1991,Empresario
35110885391,NILSON CAMARGO CORREIA INFORMATICA,SANTO ANDRÉ,2,1991,Empresario
35110885405,WALDECI CRUZ BRAGA DO CARMO,,2,1991,Empresario
35110885413,ADALBERTO GONSALO DA SILVA,SÃO PAULO,2,1991,Empresario
35110885421,ADALHA COSTA CANEVAROLI,ICÉM,2,1991,Empresario
35110885448,JC DOS SANTOS CONSTRUCOES,FERNANDÓPOLIS,2,1991,Empresario
35110885502,CELSO MONTEIRO DE OLIVEIRA DESMANCHE,SANTANA DE PARNAÍBA,2,1991,Empresario
35110885545,VALDECIRA VICENTE DA SILVA,,2,1991,Empresario
35110885570,MARIA ROSA AUGUSTA DIAS SOUSA,,2,1991,Empresario
35110885618,MARIA SELMA DE OLIVEIRA BOMBONINERE,,2,1991,Empresario
35110885642,NEIDE APARECIDA SCARCELI D'ABRUZZO,,2,1991,Empresario
35110885693,WANEY PONTES DA SILVA,SÃO VICENTE,2,1991,Empresario
35110885715,CELIA M DE S ELACHE,APARECIDA,2,1991,Empresario
35110885774,VERA LUCIA SOERO PASCUSSI BOTUCATU,BOTUCATU,2,1991,Empresario
35110885782,MAURO CAVALLINI FILHO BOTUCATU,BOTUCATU,2,1991,Empresario
35110885871,SIRLENE BRAZAO BERGAMINI,LIMEIRA,2,1991,Empresario
35110885880,ANTONIO CARLOS POLASTRE DURAO CRAVINHOS,CRAVINHOS,2,1991,Empresario
35110885936,ARTUR MONTEIRO DOS SANTOS,SÃO PAULO,2,1991,Empresario
35110885961,LUCIA APARECIDA LUZ SIMOES,BAURU,2,1991,Empresario
35110886002,AMARILDO ADELIO SOARES,SOROCABA,2,1991,Empresario
35110886053,RUTH APARECIDA DE BARROS,,2,1991,Empresario
35110886088,MARCOS ALBERTO MERIGUE,MARÍLIA,2,1991,Empresario
35110886096,JOSE MARIA LEAO CAVALCANTE,CAMPINAS,2,1991,Empresario
35110886118,MARIA CARQUEIJEIRO SILVESTRE,GARÇA,2,1991,Empresario
35110886126,NILTON ALVES DA SILVA SAO JOAQUIM DA BARRA,SÃO JOAQUIM DA BARRA,2,1991,Empresario
35110886142,MIGUEL NEGRO,SERRA NEGRA,2,1991,Empresario
35110886151,VERA LUCIA APARECIDA DE FREITAS,DOIS CÓRREGOS,2,1991,Empresario
35110886266,BENEDITA MACHADO SILVA MODAS,SANTA ISABEL,2,1991,Empresario
35110886321,APARECIDA ZILDA ROSOLEM GIORDANO,LIMEIRA,2,1991,Empresario
35110886355,ELIZABETH FERNANDES BAR,,2,1991,Empresario
35110886371,CARLOS ROBERTO DOS SANTOS GUARATINGUETA,,2,1991,Empresario
35110886380,DURVAL FERREIRA DOS SANTOS ESQUADRIAS,,2,1991,Empresario
35110886401,MARIA APARECIDA PELAI VILLA SEIXAS,,2,1991,Empresario
35110886444,SONIA BASSI DE OLIVEIRA,MOGI DAS CRUZES,2,1991,Empresario
35110886452,R.A. PAIAO LOJA,,2,1991,Empresario
35110886461,S.J. THOMAZZI ELETRODOMESTICOS,,2,1991,Empresario
