NIRE,Empresa,Município,Month,Year,Type
35602971526,CLINICA DE FISIOTERAPIA RIBEIRAO PRETO EIRELI,RIBEIRAO PRETO,12,2019,Grupo
35602977010,FLEX - COMERCIO E REPRESENTACAO EIRELI,TAMBAU,12,2019,Grupo
35603011526,MULT BEEF COMERCIAL EIRELI,BRODOWSKI,12,2019,Grupo
35603024776,"ARK PLAST INDUSTRIA E COMERCIO DE EMBALAGENS PLASTICAS EIRELI - ""INABILITADA PARA EXERCER ATIVIDADE EMPRESARIAL""",NOVO HORIZONTE,12,2019,Grupo
35603034640,IRAPURU TRANSPORTES EIRELI,ITAPECERICA DA SERRA,12,2019,Grupo
35603034747,CGTECH BRASIL CONSULTORIA DE SOFTWARE EIRELI,SAO PAULO,12,2019,Grupo
35603035751,RESOLVI GENERAL SERVICES CONSTRUCAO CIVIL EIRELI,SANTO ANDRE,12,2019,Grupo
35603036260,L FERNANDES ADMINISTRACAO LOGISTICA EIRELI,ITAPEVI,12,2019,Grupo
35603036961,DFA MATERIAIS PARA CONSTRUCAO EIRELI,ARUJA,12,2019,Grupo
35603037274,FULL TECNOLOGIA EM TELECOMUNICACOES EIRELI,GUARULHOS,12,2019,Grupo
35603037541,ATTUS 2 COMERCIO E REPARACAO AUTOMOTIVA EIRELI,GUARULHOS,12,2019,Grupo
35603039242,GOLDEN GOODS IMPORTACAO E EXPORTACAO DE BEBIDAS EIRELI,SAO JOSE DOS CAMPOS,12,2019,Grupo
35603047245,ACI INCORPORACOES EIRELI,SAO JOSE DO RIO PRETO,12,2019,Grupo
35603053270,PET CITY ANIMAL CENTER EIRELI,SAO PAULO,12,2019,Grupo
35603053466,"ARES PLAST - INDUSTRIA E COMERCIO DE ARTEFATOS DE PLASTICO-EIRELI ""INABILITADA PARA EXERCER ATIVIDADE EMPRESARIAL""",SAO MANUEL,12,2019,Grupo
35603053580,S M DOS SANTOS CONFECCAO DE ROUPAS EIRELI,SAO PAULO,12,2019,Grupo
35603053709,CONSTRUTORA CARUSO EIRELI,ITU,12,2019,Grupo
35603053881,ROCHA SERVICOS DE APOIO ADMINISTRATIVO EIRELI,SAO PAULO,12,2019,Grupo
35603053946,KELVIN & KICO BAZAR EIRELI,EMBU DAS ARTES,12,2019,Grupo
35603054004,ROSANGELA & CARVALHO EMPREENDIMENTOS IMOBILIARIOS - EIRELI,SAO PAULO,12,2019,Grupo
