NIRE,Empresa,Município,Month,Year,Type
42600092253,,LIMEIRA,3,1993,Grupo
42600092253,,LIMEIRA,3,1993,Grupo
35300135709,INTERCHANGE SERVICOS S/A,SAO PAULO,3,1993,Sociedade por Acoes
35300135717,SATIPEL INDUSTRIAL S/A,,3,1993,Sociedade por Acoes
35300135725,PRODUTOS ISOLANTES SPAGFLEX S/A,DIADEMA,3,1993,Sociedade por Acoes
35300135733,FILMEFLEX PRODUTOS ISOLANTES S/A,DIADEMA,3,1993,Sociedade por Acoes
35300135741,ABC ORBCOMM S/A - TELECOMUNICACOES.,SAO PAULO,3,1993,Sociedade por Acoes
35300135750,ZURICH BRASIL COMPANHIA DE SEGUROS,SAO PAULO,3,1993,Sociedade por Acoes
35300135768,MADEPAR PAPEL E CELULOSE S.A.,SAO PAULO,3,1993,Sociedade por Acoes
35300135776,ESCA AMBIENTAL S.A,BARUERI,3,1993,Sociedade por Acoes
35300135784,SPAL INDUSTRIA PAULISTA DE BEBIDAS S/A,SAO PAULO,3,1993,Sociedade por Acoes
35300135792,HEWLETT-PACKARD BRASIL S.A.,BARUERI,3,1993,Sociedade por Acoes
35300135806,MUXIRA AGRO-COMERCIAL S.A.,SAO PAULO,3,1993,Sociedade por Acoes
35300135814,FURQUIM SOCIEDADE ANONIMA AGRICOLA E PECUARIA,BEBEDOURO,3,1993,Sociedade por Acoes
35300135822,J.J.M. S/A,SAO PAULO,3,1993,Sociedade por Acoes
35300135831,BIOMATRIX S.A.,,3,1993,Sociedade por Acoes
35300135849,DARO PARTICIPACOES S/A.,SAO PAULO,3,1993,Sociedade por Acoes
35300135865,SAMI BUSSAB ADMINISTRACAO E EMPREENDIMENTOS IMOBILIARIOS S/A.,SAO PAULO,3,1993,Sociedade por Acoes
35300135873,IRMAOS GAETA EMPREENDIMENTOS SA,SAO PAULO,3,1993,Sociedade por Acoes
35300135881,ADMINISTRADORA COMERCIAL S/A,SAO PAULO,3,1993,Sociedade por Acoes
35300135890,ITEC S.A. - GRUPO ITAUTEC PHILCO.,SAO PAULO,3,1993,Sociedade por Acoes
35300135903,AGRO-PECUARIA BARRO GRANDE S/A,GUARACI,3,1993,Sociedade por Acoes
35300135911,AGRO-PECUARIA SALTINHO DA BOA VISTA S/A,MAGDA,3,1993,Sociedade por Acoes
35300135920,AGRO-PECUARIA TINAMU S/A,PITANGUEIRAS,3,1993,Sociedade por Acoes
35300135938,AGRO PECUARIA ARAPONGA S/A,PONTES GESTAL,3,1993,Sociedade por Acoes
35300135946,MINERACAO MINERALI S.A,SAO PAULO,3,1993,Sociedade por Acoes
35300135954,BSC EQUIPAMENTOS DE SEGURANCA S.A.,SAO PAULO,3,1993,Sociedade por Acoes
35400023163,UNIPSICO DE CAMPINAS COOPERATIVA DE TRABALHO EM PSICOLOGIA,CAMPINAS,3,1993,Cooperativa
35400023171,COOPERATIVA DE DEFESA DE USUARIOS DOS SERVICOS DE SAUDE,CAMPINAS,3,1993,Cooperativa
35400023180,UNIDONTO PAULISTA-FEDERACAO DOS COOPERATIVAS ODONTOLOGIACAS DO ESTADO DE SAO PAULO,SAO PAULO,3,1993,Cooperativa
35400023198,COOPER - CONSTRU - COOPERATIVA DE TRABALHADORES NA CONSTRUCAO CIVIL.,SAO PAULO,3,1993,Cooperativa
